id,name,latitude,longitude,category_name,category_id
4adcdb1ff964a520a55f21e3,Storyville,60.17376197249857,24.932076930999752,Jazz Club,4bf58dd8d48988d1e7931735
5bbfa6041ffed7002b5613eb,Suvilahti TBA,60.186613065952756,24.97352711856365,Music Venue,4bf58dd8d48988d1e5931735
4adcdb20f964a520c85f21e3,Juttutupa,60.17890112093717,24.947140478298103,Gastropub,4bf58dd8d48988d155941735
4c559c16a724e21e595460f8,Terrace,60.17363891786482,24.9325159604826,Beer Garden,4bf58dd8d48988d117941735
4adcdb21f964a520066021e3,Bar Mendocino,60.16584,24.931698,Beer Bar,56aa371ce4b08b9a8d57356c
4e3f85f2c65b4ec275fddc4d,Länsi-Helsingin musiikkiopisto,60.19912852364102,24.86973228823367,Music Venue,4bf58dd8d48988d1e5931735
58f5090662420b4cd63a467a,Playhouse,60.19589405338064,24.95068922380499,Music Venue,4bf58dd8d48988d1e5931735
4b1d3391f964a520e30c24e3,Oljenkorsi,60.207417671283466,24.968566184905388,Pub,4bf58dd8d48988d11b941735
4adcdb22f964a5205c6021e3,Siltanen,60.18424733568201,24.96036395915457,Bar,4bf58dd8d48988d116941735
4adcdb25f964a520446121e3,Lepakkomies,60.18758444225719,24.95962011132806,Bar,4bf58dd8d48988d116941735
4c309d44ed37a59351156903,Hard Rock House,60.19691973210333,25.054410333082384,Pub,4bf58dd8d48988d11b941735
5419e48f498e33b857570bed,Pjazza,60.16575994562227,24.94181834513433,Pizza Place,4bf58dd8d48988d1ca941735
4adcdb21f964a520fd5f21e3,Henry's Pub,60.16981493731562,24.9356596916914,Wings Joint,4bf58dd8d48988d14c941735
4adcdb22f964a5207e6021e3,Hartwall Arena,60.205682720571915,24.929210036845383,Hockey Arena,4bf58dd8d48988d185941735
4b989e5bf964a5200f4935e3,Sellosali,60.21776967187742,24.80880376887962,Concert Hall,5032792091d4c4b30a586d5c
4adcdb25f964a520566121e3,Espan lava,60.167591945386384,24.95022858014584,Music Venue,4bf58dd8d48988d1e5931735
4be908f3947820a18a95b5db,Juvenalia Musiikkiopisto,60.217657265736705,24.80896348972395,Music Venue,4bf58dd8d48988d1e5931735
4c4218ff3735be9a5b7c19a4,Club Pingviini Street Bar,60.29318831023824,25.037133217364836,Jazz Club,4bf58dd8d48988d1e7931735
5a21850bc824ae4a31059ad4,Mascot Bar & Live Stage,60.1817775990973,24.95389826101435,Bar,4bf58dd8d48988d116941735
4adcdb25f964a5205e6121e3,Casino Helsinki,60.17185662711781,24.945554921546332,Casino,4bf58dd8d48988d17c941735
4e1c8f047d8b8fe8c3091ffa,Palokärjen Treenikämpät,60.229819019001376,24.808934682100517,Rock Club,4bf58dd8d48988d1e9931735
4adcdb21f964a520e35f21e3,On the Rocks,60.171113235374094,24.945407509803772,Rock Club,4bf58dd8d48988d1e9931735
4adcdb21f964a520026021e3,Bar Loose,60.166703458301015,24.93730884737786,Rock Club,4bf58dd8d48988d1e9931735
4adcdb22f964a520516021e3,Apollo Live Club,60.16890493661522,24.93903773357215,Music Venue,4bf58dd8d48988d1e5931735
4f7d607fe4b0ffb6a37cdd8a,Hard Rock Cafe Helsinki,60.1689,24.9414828,Theme Restaurant,56aa371be4b08b9a8d573538
4c15e8cb127f9521ef1b2525,Musiikkitalo,60.17342419999999,24.9340315,Concert Hall,5032792091d4c4b30a586d5c
4adcdb25f964a520616121e3,Savoy-teatteri,60.16652526785939,24.947397708892822,Music Venue,4bf58dd8d48988d1e5931735
57a0607f498ed141105c6099,G Livelab,60.16406881783863,24.944464760717842,Music Venue,4bf58dd8d48988d1e5931735
4b64b2aaf964a52038c92ae3,The Circus,60.17077623286978,24.934076680655338,Music Venue,4bf58dd8d48988d1e5931735
4bbe21515ce0d13a0ba9df57,Rotterdam,60.16906976938815,24.932537266236917,Beer Bar,56aa371ce4b08b9a8d57356c
5f0c61b690a02b480cc62a14,Pien Brewpub,60.18459799999999,24.9606615,Brewery,50327c8591d4c4b30a586d5d
53b53f15498e31f84ce9481b,Rotterdamin terassi,60.169324,24.932196,Beer Garden,4bf58dd8d48988d117941735
5c6840f3e55d8b002cc07887,Bar Llamas,60.16346946964292,24.94237929582596,Bar,4bf58dd8d48988d116941735
5da5e7ee33812e0007c1f9b8,Bierhaus Berlin,60.19787681007801,24.92897294461727,Beer Bar,56aa371ce4b08b9a8d57356c
5cf2b1de270ee7002cb1ef4f,FLÄT no 14,60.183671,24.95173,Breakfast Spot,4bf58dd8d48988d143941735
5a60aaffe1f2287023899c85,Panema,60.18739962649576,24.956268229060118,Beer Bar,56aa371ce4b08b9a8d57356c
5bbfa6041ffed7002b5613eb,Suvilahti TBA,60.186613065952756,24.97352711856365,Music Venue,4bf58dd8d48988d1e5931735
5530c2c1498ebe46790bba10,Stadin Panimobaari,60.18677642986204,24.973148084127846,Brewery,50327c8591d4c4b30a586d5d
4adcdb20f964a520c85f21e3,Juttutupa,60.17890112093717,24.947140478298103,Gastropub,4bf58dd8d48988d155941735
58d56440326c5a4a010cdc5a,Sörkan Ruusu,60.18807774212959,24.965998468598652,Beer Bar,56aa371ce4b08b9a8d57356c
4b1d3391f964a520e30c24e3,Oljenkorsi,60.207417671283466,24.968566184905388,Pub,4bf58dd8d48988d11b941735
4c420e48e26920a11d755fe7,Sivukirjasto,60.18434851210949,24.953170936370626,Beer Bar,56aa371ce4b08b9a8d57356c
4bdac4ea63c5c9b6a8d92468,M/S Flying Dutch,60.17665474070887,24.94939461350441,Boat or Ferry,4bf58dd8d48988d12d951735
534bd84d498e7b6c30d71b39,Allas Sea Pool,60.167112178045066,24.957966669324833,Pool,4bf58dd8d48988d15e941735
4adcdb22f964a5205c6021e3,Siltanen,60.18424733568201,24.96036395915457,Bar,4bf58dd8d48988d116941735
4aea0aa8f964a520bfb821e3,Ravintola Iltakoulu,60.18828096629258,24.960354755535555,Dive Bar,4bf58dd8d48988d118941735
5173df84e4b0bb056be47496,Bar Loosister,60.186938323104485,24.961500277665653,Bar,4bf58dd8d48988d116941735
57ab4c95498ef8003be05e61,Pien Shop & Bar,60.16967317676566,24.94452640414238,Beer Store,5370f356bcbc57f1066c94c2
5a3aa3b91bc7040b773e856c,Ravintola Fat Lizard,60.18551588431524,24.820387065410614,Restaurant,4bf58dd8d48988d1c4941735
4cf22f4b6195721e4a3946c1,Mattolaituri,60.15376742902521,24.955871477723118,Wine Bar,4bf58dd8d48988d123941735
4adcdb21f964a5201e6021e3,Rytmi,60.180909762482926,24.95001312735613,Bar,4bf58dd8d48988d116941735
5eff215f80dc900007cf35c7,Senaatintorin kesäterassi 2020,60.169483,24.952327,Outdoor Event Space,56aa371be4b08b9a8d57356a
574f4f55498ec2a700a94efd,Pub Aleksis K,60.189237,24.957557,Bar,4bf58dd8d48988d116941735
5bb7564365cdf800391b1a68,Olarin Panimo,60.182907,24.82968,Brewery,50327c8591d4c4b30a586d5d
4b1972caf964a52088dd23e3,One Pint Pub,60.162014265266144,24.92006656021696,Beer Bar,56aa371ce4b08b9a8d57356c
533a7482498ebe4937dcbee6,Woolshed Bar & Kitchen,60.173534,24.939071,Burger Joint,4bf58dd8d48988d16c941735
4b577edff964a5202a3828e3,Praha,60.16949003006114,24.940499276498564,Beer Bar,56aa371ce4b08b9a8d57356c
4e2eab9222717d70585813c3,Kahvila-Ravintola Wanha Pehtoori,60.27544012317452,24.95433109109707,Restaurant,4bf58dd8d48988d1c4941735
5c93786161f070002cd94d31,Olutravintola Pikkulintu,60.1658932577839,24.93686519981724,Beer Bar,56aa371ce4b08b9a8d57356c
52c3e1ba498eeb85dd793c71,Hyväntoivonpuisto,60.15730041359991,24.917905933176538,Park,4bf58dd8d48988d163941735
57da8e80498ef451ccc4f877,Voimalaitos Merihaka,60.17953524979147,24.9629545211792,Gym / Fitness Center,4bf58dd8d48988d175941735
4adcdb26f964a520a06121e3,Kauppatori,60.167573804383125,24.953143711769716,Plaza,4bf58dd8d48988d164941735
534bd84d498e7b6c30d71b39,Allas Sea Pool,60.167112178045066,24.957966669324833,Pool,4bf58dd8d48988d15e941735
55d2203b498ee45209e9659e,Isoisänsilta,60.18203739946083,24.982674792408943,Bridge,4bf58dd8d48988d1df941735
4bc5dd675935c9b69378a6d2,Keskuspuisto,60.19999499675728,24.913558959960938,Park,4bf58dd8d48988d163941735
4bae248ff964a52076893be3,Senaatintori,60.16937710235124,24.95203277621385,Plaza,4bf58dd8d48988d164941735
4bc5392341cb76b08f2e3e6f,Uimastadion,60.188888628125426,24.92992635303195,Pool,4bf58dd8d48988d15e941735
4c1ba50db306c928a08462b7,Mustikkamaa / Blåbärslandet,60.18149314744058,24.98862110349742,Island,50aaa4314b90af0d42d5de10
4f450f52e4b00215c6531bc6,Sundsberg,60.1555466701286,24.54890349240538,Other Great Outdoors,4bf58dd8d48988d162941735
5a4ce3578a6f1771f77f726a,ELIXIA Redi,60.18695044777,24.9817943573,Gym / Fitness Center,4bf58dd8d48988d175941735
4b156e92f964a520c9ac23e3,Merihaan Pallohalli,60.179569701368145,24.962554060950872,Recreation Center,52e81612bcbc57f1066b7a26
4b0ab5d4f964a520b72623e3,Töölön kisahalli,60.18342977118588,24.925596714019775,Recreation Center,52e81612bcbc57f1066b7a26
4d43f8a54e5d37043abde593,Olympiastadion,60.18695044776968,24.927163124084473,Stadium,4bf58dd8d48988d184941735
5f379c8293ea8442f788ba74,billebeino padel factory,60.194218,24.946418,Stadium,4bf58dd8d48988d184941735
5198e8b4498e1c057444de04,Sundsbergin Stadika,60.15548822428908,24.54889290286229,Stadium,4bf58dd8d48988d184941735
4c108e63f1b6a593a4207c27,Eläintarhan urheilukenttä,60.19066235999979,24.931628549315494,Track Stadium,4bf58dd8d48988d187941735
4c20d6c18082d13a1f45f82a,Leppävaaran urheilupuisto,60.22515650173515,24.800587652154405,Recreation Center,52e81612bcbc57f1066b7a26
4bd46e0129eb9c74108791e1,Esport Arena,60.17676129579895,24.781214868833505,Gym / Fitness Center,4bf58dd8d48988d175941735
4b4edff9f964a520a4f626e3,Meilahden liikuntakeskus,60.19000299566006,24.897142388783024,Gym / Fitness Center,4bf58dd8d48988d175941735
57474d5b498eef633f26efc6,Aitio 226,60.18751585458224,24.92176651954651,Soccer Stadium,4bf58dd8d48988d188941735
4c7fdbdb51ada1cd58740410,Pallomylly,60.21912893669884,25.07911741273825,Soccer Stadium,4bf58dd8d48988d188941735
4bd26faeb221c9b6a1d0d7d0,Vuosaaren Urheilukenttä - Heteniityn Kenttä,60.21789177141562,25.13733499410463,Soccer Stadium,4bf58dd8d48988d188941735
510cd096e4b036b555514734,Koivikon urheilukenttä,60.379192571088396,25.083057634164117,Stadium,4bf58dd8d48988d184941735
4adcdb27f964a520f56121e3,Bolt Arena,60.18762253402097,24.922614097595215,Soccer Stadium,4bf58dd8d48988d188941735
4b64499bf964a52085a82ae3,Espoo Metro Areena,60.17813451158094,24.786151222450897,Hockey Arena,4bf58dd8d48988d185941735
4b6d4a3af964a5207d6f2ce3,Energia Areena,60.259903374341356,24.838542938232422,Basketball Stadium,4bf58dd8d48988d18b941735
4bc9c6ae937ca5935044a692,Myyrmäen jalkapallostadion,60.261865505120156,24.837786206509982,Soccer Stadium,4bf58dd8d48988d188941735
4b52b05ef964a520068627e3,Matinkylän jäähalli,60.15949176359863,24.751382885611857,Hockey Arena,4bf58dd8d48988d185941735
4d7b3d9979c4b1f74092e4f2,Espoonlahden harjoitushalli,60.147887153460175,24.662482738494873,Hockey Rink,56aa371be4b08b9a8d57352c
4d04af5c54d0236a368ff0d5,Keravan jäähalli,60.409550778210445,25.09287025249494,Hockey Arena,4bf58dd8d48988d185941735
4adcdb22f964a5207e6021e3,Hartwall Arena,60.205682720571915,24.929210036845383,Hockey Arena,4bf58dd8d48988d185941735
4cbc4545985db7138d704c19,Leppävaaran jäähalli - Warrior Areena,60.22400312015451,24.806182313867076,Hockey Arena,4bf58dd8d48988d185941735
4adcdb26f964a5206f6121e3,Helsingin jäähalli / Helsingfors ishall (Helsingin jäähalli),60.18926001990633,24.9223780632019,Hockey Arena,4bf58dd8d48988d185941735
50573302e4b03ac2641f953b,Esport Center Tennis,60.17553358828464,24.780900729376896,Tennis Stadium,4e39a891bd410d7aed40cbc2
4b5c914df964a520043729e3,Hernesaaren jäähalli Jääherne,60.14919665366041,24.92131449858004,Hockey Arena,4bf58dd8d48988d185941735
4becfc286e8c20a148cf6f61,Helsingin Velodromi,60.202398316794465,24.942346760338943,Football Stadium,4bf58dd8d48988d189941735
4befab72d4f70f47001c390f,Myyrmäki-halli,60.26154019980162,24.841544774760536,Soccer Field,4cce455aebf7b749d5e191f5
4be552cecf200f474d0e133c,Trio Areena,60.29981110307851,25.02787356142156,Hockey Arena,4bf58dd8d48988d185941735
4bae2f3af964a520208f3be3,Kalevan urheilupuisto,60.409665915797575,25.09138428571284,Soccer Field,4cce455aebf7b749d5e191f5
4dc508a1fa76d685cdd5e775,Töölön Pallokenttä,60.18629968447946,24.92420196533203,Soccer Stadium,4bf58dd8d48988d188941735
4c060efd7083952183207bce,Poolokenttä,60.159511188069885,24.914417266845703,Stadium,4bf58dd8d48988d184941735
4af5e40ff964a52061fe21e3,Finnkino Tennispalatsi,60.16948371895706,24.931025368448324,Multiplex,4bf58dd8d48988d180941735
5bbfa6041ffed7002b5613eb,Suvilahti TBA,60.186613065952756,24.97352711856365,Music Venue,4bf58dd8d48988d1e5931735
4adcdb20f964a520c85f21e3,Juttutupa,60.17890112093717,24.947140478298103,Gastropub,4bf58dd8d48988d155941735
56718e91498e08291d65c9a4,Riviera,60.187863,24.9577,Indie Movie Theater,4bf58dd8d48988d17e941735
4e5666e0fa763b20fd0bf66e,Vanha rahapaja,60.16929918860351,24.960348915816393,Historic Site,4deefb944765f83613cdba6e
5d8ef1745f9d590008adfdc0,Corona Baari & Bljardi,60.192009,24.949344,Bar,4bf58dd8d48988d116941735
4d43f8a54e5d37043abde593,Olympiastadion,60.18695044776968,24.927163124084473,Stadium,4bf58dd8d48988d184941735
4b1d3391f964a520e30c24e3,Oljenkorsi,60.207417671283466,24.968566184905388,Pub,4bf58dd8d48988d11b941735
5198e8b4498e1c057444de04,Sundsbergin Stadika,60.15548822428908,24.54889290286229,Stadium,4bf58dd8d48988d184941735
4baf2207f964a520e8ec3be3,Helsinki Zoo (Korkeasaaren eläintarha) (Korkeasaaren eläintarha),60.174861,24.984715,Zoo,4bf58dd8d48988d17b941735
4dfb2ec118a8fc7fb43eefe7,Kuninkaantie,60.33845242311054,25.149125276551786,Historic Site,4deefb944765f83613cdba6e
4adcdb22f964a5205c6021e3,Siltanen,60.18424733568201,24.96036395915457,Bar,4bf58dd8d48988d116941735
4c20d6c18082d13a1f45f82a,Leppävaaran urheilupuisto,60.22515650173515,24.800587652154405,Recreation Center,52e81612bcbc57f1066b7a26
4bb3905342959c74a81e222c,Aleksanteri II -patsas,60.169459527376716,24.95222562192228,Monument / Landmark,4bf58dd8d48988d12d941735
4bd46e0129eb9c74108791e1,Esport Arena,60.17676129579895,24.781214868833505,Gym / Fitness Center,4bf58dd8d48988d175941735
4bc5392341cb76b08f2e3e6f,Uimastadion,60.188888628125426,24.92992635303195,Pool,4bf58dd8d48988d15e941735
5bfec9d43e6741002c8bfd96,Finnkino Itis,60.21161457404127,25.083385680693585,Multiplex,4bf58dd8d48988d180941735
4adcdb23f964a520dc6021e3,Taidehalli,60.172127213487165,24.93101423081712,Art Gallery,4bf58dd8d48988d1e2931735
5bfeca701af8520039e51c10,IMAX® Premium,60.211586640873485,25.083338861878865,Movie Theater,4bf58dd8d48988d17f941735
4adcdb27f964a520e56121e3,Linnanmäki,60.188179,24.940485,Theme Park,4bf58dd8d48988d182941735
4be552cecf200f474d0e133c,Trio Areena,60.29981110307851,25.02787356142156,Hockey Arena,4bf58dd8d48988d185941735
4adcdb25f964a5204c6121e3,Finnkino Kinopalatsi,60.17143626473455,24.945698710740327,Multiplex,4bf58dd8d48988d180941735
4c15e8cb127f9521ef1b2525,Musiikkitalo,60.17342419999999,24.9340315,Concert Hall,5032792091d4c4b30a586d5c
4adcdb25f964a520536121e3,Kansallisooppera,60.18168988406821,24.929543422185816,Opera House,4bf58dd8d48988d136941735
4adcdb26f964a5206d6121e3,Aleksanterin teatteri,60.16352043043709,24.93358412704009,Theater,4bf58dd8d48988d137941735
4be43704bcef2d7f053602e5,Helsingin Kaupunginteatteri,60.181610612610534,24.94276355085199,Theater,4bf58dd8d48988d137941735
4adcdb23f964a520a96021e3,Suomen Kansallismuseo,60.174927,24.931978,History Museum,4bf58dd8d48988d190941735
4bd02eef9854d13aa735f74d,Vanha kirkkopuisto (Ruttopuisto),60.165951,24.939823,Park,4bf58dd8d48988d163941735
5651be84498edc1813cfc34c,Stockmannin jouluikkuna,60.168195801972566,24.942867085097937,Street Art,52e81612bcbc57f1066b79ee
4adcdb23f964a520ab6021e3,Kiasma,60.17165167467719,24.93653651822273,Art Museum,4bf58dd8d48988d18f941735
